latitude,longitude,Order,Category,name,City,Address,latitude,longitude,Website,Contact,Email,Description
19.134135,48.572107,15,Zdravie a terapie,DSS Symbia,Zvolen,"Moyzesova 641, Zvolen",19.134135,48.572107,www.symbia.sk ,"+421 914 262 199, +421907321527","ddadsszv@gmail.com, ddadsszv.symbia@gmail.com","Stredisko Domov sociálnych služieb Symbia sleduje v rámci svojej činnosti cieľ umožniť deťom a dospelým so zdravotným postihnutím  žiť  čo najviac samostatný a plnohodnotný  život  a poskytnúť im primeranú a nevyhnutnú  mieru podpory. Regionálne centrum Autizmu vo Zvolene na adrese ddadsszv@gmail.com poskytne poradenstvo, vstupnú konzultáciu a terapie v rámci svojich kapacít a tiež zabezpečí terénnu sociálnu službu v rámci Banskobystrického kraja. Denný stacionár pre autistické deti a mládež - Moyzesova č. 50, Zvolen 960 02."
17.090768,48.140788,16,Podľa znevýhodnenia,Autistické centrum Andreas,Bratislava,"Galandova 7, Bratislava",17.090768,48.140788,www.andreas.sk ,+421 915 868 940,nakladalova@andreas.sk ,"Autistické centrum Andreas® n.o. je mimovládna organizácia s celoslovenskou pôsobnosťou, založená v roku 2001 za účelom poskytovania všeobecne-prospešných služieb v oblasti sociálnej pomoci a humanitárnej starostlivosti výhradne u populácie s autistickým syndrómom.
Cetrum poskytuje svoje služby vykonávaním sociálnej prevencie, poskytovaním sociálneho poradenstva, vzdelávaním v špeciálnej základnej škole s materskou školou a organizuje školiace aktivity pre odborníkov. Autistické centrum Andreas n.o. poskytne poradenstvo, vstupnú konzultáciu a terapie v rámci svojich kapacít.
Súvisiace odkazy: https://www.facebook.com/autisticke.centrum.andreas "
19.139186,48.744033,10,Starostlivosť do 7 rokov,Centrum včasnej intervencie Banská Bystrica,Banská Bystrica,"Skuteckého 133/30, 974 01 Banská Bystrica",19.139186,48.744033,https://cvibb.webnode.sk/ ,+421 915 951 215,cvimrenicova@gmail.com,"Služba včasnej intervencie je bezplatná sociálna služba (podľa Zákona č. 448/2008 Z.z.), ktorá sa poskytuje dieťaťu od narodenia do siedmich rokov jeho veku, ak je jeho vývin rizikový, alebo ohrozený z dôvodu zdravotného znevýhodnenia a rodine tohto dieťaťa. Transdisciplinárny tím (sociálny pracovník, psychológ, ergoterapeut, pediater, fyzioterapeut) poskytuje služby deťom s zisteným oneskorením vo vývine alebo deťom s zisteným vývinovým postihnutím. Všetky služby sú orientované na rodinu, poskytujú sa väčšinou v prirodzenom prostredí dieťaťa a rodiny – domácom a inom komunitnom prostredí. "
18.7408,48.2194,75,Platforma rodín,Regionálne centrum Platformy rodín Žilina,Žilina,Žilina,18.7408,48.2194,platformarodin.sk,+421 918 350 858,eliska.kapitanova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne"
18.7408,48.2194,75,Psychosociálna podpora,Regionálne centrum Platformy rodín Žilina,Žilina,Žilina,18.7408,48.2194,platformarodin.sk,+421 918 350 858,eliska.kapitanova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne "
18.7408,48.2194,75,Voľný čas,Regionálne centrum Platformy rodín Žilina,Žilina,Žilina,18.7408,48.2194,platformarodin.sk,+421 918 350 858,eliska.kapitanova@platformarodin.sk,"Podpora rodín detí so zdravotným znevýhodnením zo Slovenska a Ukrajiny:
- individuálne laické poradenstvo
- rodičovské skupiny
- voľnočasové aktivity
- presadzovanie práv v regióne "
17.122502,48.148731,9,Starostlivosť do 7 rokov,Centrum včasnej intervencie Bratislava,Bratislava,"Hálkova 2953/11, 831 03 Bratislava",17.122502,48.148731,"http://www.cvibratislava.sk/, https://www.facebook.com/cvibratislava/",+421 944 012 234,centrum@cvibratislava.sk,"Služba včasnej intervencie je bezplatná sociálna služba (podľa Zákona č. 448/2008 Z.z.), ktorá sa poskytuje dieťaťu od narodenia do siedmich rokov jeho veku, ak je jeho vývin rizikový, alebo ohrozený z dôvodu zdravotného znevýhodnenia a rodine tohto dieťaťa. Transdisciplinárny tím (sociálny pracovník, psychológ, ergoterapeut, pediater, fyzioterapeut) poskytuje služby deťom s zisteným oneskorením vo vývine alebo deťom s zisteným vývinovým postihnutím. Všetky služby sú orientované na rodinu, poskytujú sa väčšinou v prirodzenom prostredí dieťaťa a rodiny – domácom a inom komunitnom prostredí."
17.825379,48.588235,27,Zdravie a terapie,AXIS Medical Center,Pieštany,"Kúpeľný ostrov 3605/34, Piešťany",17.825379,48.588235,"https://www.axis-medical.eu/, https://www.facebook.com/axisinterrehabcentereu/ ",+421 949 829 23 (Roman Bas),bas@axis-medical.eu,"Tím AXIS International Rehabiltation Center si stanovil pred sebou cieľ urobiť pre pacienta a jeho rodinu maximum. Naša práca však ani zďaleka nekončí pri rehabilitácii. Okrem rozvoja pohybových, rečových a kognitívnych schopností pacienta je pre nás veľmi dôležité podporovať socializáciu, motivovať, dodávať sebavedomie a novú energiu do života."
21.242785,49.006594,30,Zdravie a terapie,Centrum Svetielko Prešov,Prešov,"Lomnická 30, Prešov 080 01",21.242785,49.006594,www.centrumsvetielko.sk,+421 949 875 500,svetielko.po@gmail.com,"Komplexné rehabilitačné služby a primerané odborné vzdelávanie viacnásobne postihnutým deťom formou denného centra, predovšetkým pre deti a mládež s detskou mozgovou obrnou, degeneratívnymi ochoreniami, so zrakovým, mentálnym i telesným postihnutím."
19.150758,48.735701,47,Podľa znevýhodnenia,Svetielko nádeje,Banská Bystrica,"Nám. L. Svobodu 4, 974 09 Banská Bystrica",19.150758,48.735701,https://www.svetielkonadeje.sk/?gclid=Cj0KCQjww4-hBhCtARIsAC9gR3Zw5pbBzZ4531DwbeuQEHqS1DOYiObxUft8TRy66q4SIogTz8U3ruUaAsS-EALw_wcB,+421 908 073 073,office@svetielkonadeje.sk,Občianske združenie zamerané na zlepšovanie a skvalitňovanie života detí a mladistvých s onkologickým alebo iným vážnym ochorením a ich rodín.
21.241789,48.71574,61,Zdravie a terapie,Ukraine Care Center,Košice,"Trieda SNP 1, 040 11, Košice",21.241789,48.71574,https://www.unlp.sk/ukraine-care-center/,+42155/615 3111,ucc@unlp.sk,Komplexná zdravotná starostlivosť pre deti z Ukrajiny je poskytovaná v Detskej fakultnej nemocnici Košice.
17.124824,48.111086,28,Psychologická pomoc,Plamienok,Petržalka,"Zadunajská cesta 3685, Bratislava",17.124824,48.111086,www.plamienok.sk ,+421907 377 808,kovacikova@plamienok.sk,"Plamienok je nezisková org., ktorá je v SR priekopníkom rozvoja detskej domácej paliatívnej/hospicovej starostlivosti a smútkového poradenstva a terapie pre deti a ich rodiny. Bezplatne poskytuje vážne, nevyliečiteľne chorým a deťom domácu paliatívnu liečbu a starostlivosť. Vážne chorým deťom, ktoré prišli SR v dôsledku udalostí týchto dní, ponúka Plamienok domáce návštevy lekára, zdravotnej sestry a soc. pracovníka v mieste pobytu týchto detí v BA. Rodičia, ktorí deti sprevádzajú, môžu využiť konzultácie s odborníkmi."
21.249957,48.725036,33,Integračné centrá,Integračné centrum Košického kraja,Košice,"Strojárenská 3, Košice",21.249957,48.725036,https://www.ukraineslovakia.sk/sk/services/p7779/,0800 222 550,ic@nadaciadedo.sk,"Poradenstvo v oblasti vzdelávania, zamestnania, práva a komunikácie s úradmi."
17.104453,48.150931,69,Finančná a materiálna podpora,Equita,Slovakia,"Kozia 26, 811 03 Bratislava",17.104453,48.150931,https://www.equita.sk,,info@equita.sk,"Mimovládna organizácia poskytujúca odbornú zdravotnej starostlivosť a zdravotné pomôcky pre zraniteľné osoby, v ambulancii aj prostredníctvom mobilných tímov."
17.104453,48.150931,69,Zdravie a terapie,Equita,Slovakia,"Kozia 26, 811 03 Bratislava",17.104453,48.150931,https://www.equita.sk,,info@equita.sk,"Mimovládna organizácia poskytujúca odbornú zdravotnej starostlivosť a zdravotné pomôcky pre zraniteľné osoby, v ambulancii aj prostredníctvom mobilných tímov."
18.09004,48.313537,60,Integračné centrá,COMIN,Nitra,"Cintorínska 5, Nitra, 2. poschodie.",18.09004,48.313537,"https://nitra.sk/comin-najdete-na-novej-adresu/#:~:text=COMIN%20je%20kontaktn%C3%BDm%20miestom%20pre,Cintor%C3%ADnska%205%2C%20Nitra%2C%202.",,,COMIN je kontaktným miestom pre všetkých cudzincov prichádzajúcich a žijúcich v Nitre./COMIN 
21.921355,48.754548,35,Integračné centrá,Blue Dot Michalovce,Michalovce,"Mestská športová hala, 26. novembra, 071 01 Michalovce-Stráňany",21.921355,48.754548,https://www.facebook.com/groups/bluedotmichalovce/,,,"Integračné a informačné centrum pre ukrajinské rodiny s deťmi zriadené UNICEF a UNHCR. Ich primárnym poslaním je vytvoriť bezpečné miesto pre oddych a načerpanie nových síl, ale aj odbornú psychologickú, pedagogickú, sociálnu a zdravotnú pomoc pre všetkých, ktorí sú na úteku pred vojnou a patria do značne znevýhodnených či ohrozených skupín."
17.122071,48.14944,91,Škola,Národný inštitút vzdelávania a mládeže,Bratislava,Ševčenkova 11 850 05 Bratislava,17.122071,48.14944,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
18.088413,48.317154,93,Škola,Národný inštitút vzdelávania a mládeže,Nitra,"Cabajská 6, 949 01 Nitra",18.088413,48.317154,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
17.60383,48.368101,94,Škola,Národný inštitút vzdelávania a mládeže,Trnava,"Lomonosovova 2797/6, 91708 Trnava",17.60383,48.368101,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
21.251795,48.719235,89,Škola,Národný inštitút vzdelávania a mládeže,Košice,"Južná trieda 10, 04001 Košice",21.251795,48.719235,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.). "
19.149017,48.741287,90,Škola,Národný inštitút vzdelávania a mládeže,Banská Bystrica,"Horná 97, 97401 Banská Bystrica",19.149017,48.741287,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
18.044609,48.892371,96,Škola,Národný inštitút vzdelávania a mládeže,Trenčín,"Pod Sokolicami 14, 91101 Trenčín",18.044609,48.892371,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
21.237508,49.000946,95,Škola,Národný inštitút vzdelávania a mládeže,Prešov,"Ul. T. Ševčenka 11, 08020 Prešov",21.237508,49.000946,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
18.716684,49.239014,92,Škola,Národný inštitút vzdelávania a mládeže,Žilina,"Veľká Okružná 24, 01001 Žilina",18.716684,49.239014,www.nivam.sk/podpora-cudzincov,,www.nivam.sk/podpora-cudzincov,"Koordinátori v ôsmych krajských mestách Slovenska pracujú s ukrajinskými rodinami a školskými inštitúciami, aby individuálnym deťom z Ukrajiny uľahčili zápis a integráciu v slovenských škôlkach a školách (zabezpečenie tlmočenia, psychológov, atď.)."
